['XIFHIF', 1.4, 1028.9, 1436.6, 0.57, 0.44, 9.5, 8.84, 2.61, 1]
['QUQPOI', 0.77, 2576.8, 1994.1, 0.67, 0.84, 6.71, 4.34, 4.61, 1.13]
['SEHTEF', 1.08, 1675.8, 1812.3, 0.66, 0.58, 5.48, 4.62, 3.34, 0.86]
['ZABQIC', 0.77, 1913.4, 1468.3, 0.61, 0.88, 12.0, 11.12, 4.64, 2.39]
['JUTCUW', 1.06, 2246.3, 2372.1, 0.65, 0.7, 6.93, 5.61, 3.42, 1.89]
['BETDAH', 1.16, 1715.8, 1995.5, 0.65, 0.54, 6.2, 4.35, 3.12, 0.89]
['MANLIX', 0.76, 2150.6, 1643.0, 0.6, 0.84, 8.68, 5.48, 4.68, 1.71]
['NOCKOG', 1.05, 1013.7, 1060.3, 0.51, 0.53, 5.63, 5.02, 3.43, 1.03]
['VATYEV', 1.6, 1017.8, 1629.4, 0.52, 0.38, 5.7, 4.67, 2.29, 0.67]
['DAWCIP', 1.0, 1628.3, 1620.7, 0.61, 0.64, 7.08, 5.54, 3.6, 0.97]
['DEFRIR', 1.37, 0.0, 0.0, 0.49, 0.44, 4.81, 3.43, 2.66, 0.83]
['BETDIP', 1.18, 1390.8, 1642.0, 0.64, 0.52, 6.11, 3.88, 3.06, 0.76]
['EFOTAV', 2.19, 1055.1, 2308.0, 0.57, 0.3, 5.44, 4.5, 1.68, 0.84]
['RAVWOC', 0.38, 2915.5, 1118.9, 0.78, 2.11, 28.22, 27.56, 8.93, 6.28]
['NEGZUW', 1.41, 1253.4, 1762.1, 0.54, 0.45, 6.53, 5.76, 2.59, 1.19]
['QIGBIR', 2.31, 764.3, 1762.5, 0.55, 0.28, 5.14, 4.24, 1.6, 0.74]
['LUSHOX', 1.19, 833.5, 1008.0, 0.5, 0.45, 5.25, 4.89, 3.04, 0.84]
['BEPNOB', 0.89, 1362.5, 1213.1, 0.55, 0.74, 10.36, 10.23, 4.03, 1.89]
['NABMUA01', 1.12, 1059.8, 1186.4, 0.6, 0.48, 6.24, 6.07, 3.21, 0.91]
['VEFMAW', 0.81, 1732.1, 1403.2, 0.62, 0.8, 14.37, 9.53, 4.39, 1.79]
['KINFAQ', 1.35, 1063.2, 1438.6, 0.63, 0.45, 7.62, 5.6, 2.68, 0.6]
['EGATEM', 0.85, 1556.4, 1319.8, 0.62, 0.76, 10.25, 8.69, 4.19, 1.45]
['FIVNAZ', 2.12, 0.0, 0.0, 0.42, 0.27, 4.57, 3.53, 1.73, 0.62]
['IFOSIG', 1.59, 0.0, 0.0, 0.4, 0.36, 4.26, 3.62, 2.29, 0.43]
['IXOFUX', 1.0, 1563.3, 1565.6, 0.64, 0.63, 6.87, 6.41, 3.58, 0.75]
['BETDUB', 1.17, 1220.4, 1426.7, 0.62, 0.52, 6.04, 3.78, 3.07, 0.77]
['OGIKAR', 0.95, 1551.1, 1475.0, 0.61, 0.65, 10.46, 5.43, 3.76, 1.02]
['BETDEL', 1.16, 1652.2, 1924.2, 0.65, 0.53, 6.19, 4.27, 3.1, 0.84]
['BOCKOT', 1.38, 0.0, 0.0, 0.49, 0.44, 4.82, 3.42, 2.63, 0.83]
['KABXES', 1.18, 1425.5, 1686.1, 0.59, 0.53, 5.53, 4.97, 3.05, 0.86]
['TADWEC', 0.78, 1785.0, 1397.4, 0.64, 0.85, 12.98, 12.22, 4.53, 2.04]
['BETGAK', 1.06, 1853.3, 1967.4, 0.64, 0.59, 6.11, 4.21, 3.37, 1]
['PIBPAS01', 0.9, 1764.7, 1596.1, 0.62, 0.71, 10.26, 9.9, 3.96, 1.7]
['RAYMAG', 0.85, 2235.8, 1908.0, 0.65, 0.74, 6.11, 4.0, 4.17, 1.07]
['CUNFOH01', 1.65, 1002.4, 1640.6, 0.52, 0.38, 9.06, 5.65, 2.21, 1.3]
['CIFDOM', 0.98, 1491.3, 1461.4, 0.59, 0.61, 5.56, 4.03, 3.63, 1.04]
['CUNFOH', 1.64, 971.1, 1604.8, 0.53, 0.39, 8.65, 5.77, 2.22, 1.37]
['NABMUA', 1.12, 1084.8, 1217.3, 0.6, 0.48, 6.24, 6.07, 3.19, 0.89]
['LOFVUY', 1.08, 1559.4, 1681.3, 0.59, 0.57, 8.11, 4.67, 3.31, 1.03]
['CIFJAE', 1.17, 973.5, 1141.9, 0.55, 0.47, 5.81, 5.17, 3.06, 0.74]
['OBEDEE', 0.93, 1584.3, 1477.2, 0.57, 0.67, 5.84, 4.97, 3.82, 1.12]
['LUSHOX01', 1.21, 874.0, 1043.1, 0.5, 0.44, 5.4, 4.94, 2.96, 0.86]
['OJIDAN', 0.7, 1504.4, 1060.1, 0.64, 0.98, 19.8, 19.34, 5.01, 2.72]
['RAVXAP', 0.29, 3359.9, 961.3, 0.83, 2.96, 34.86, 34.36, 11.24, 8.14]
['MACHIJ', 0.98, 1534.8, 1508.7, 0.62, 0.68, 13.3, 4.99, 3.63, 1.62]
['ODODOC', 1.05, 1386.3, 1461.5, 0.58, 0.58, 7.0, 4.84, 3.39, 0.84]
['CUYWUP', 0.94, 1673.8, 1578.1, 0.63, 0.66, 7.48, 4.59, 3.76, 0.83]
['HOWQOA', 1.02, 0.0, 0.0, 0.61, 0.61, 8.78, 2.89, 3.48, 0.99]
['XAVQIU', 1.16, 0.0, 0.0, 0.55, 0.51, 4.22, 3.55, 3.08, 0.58]
['LOFVUY01', 1.08, 1554.9, 1676.3, 0.59, 0.57, 8.04, 4.64, 3.3, 1]
['EFOSUO', 2.23, 947.5, 2117.6, 0.56, 0.29, 5.23, 4.44, 1.63, 0.79]
['OLEKUM', 1.02, 1574.5, 1611.6, 0.58, 0.61, 6.88, 5.73, 3.48, 0.95]
['LOBHAM', 1.02, 1420.8, 1445.8, 0.58, 0.6, 7.01, 5.91, 3.48, 0.73]
['TOKDON', 1.19, 1538.2, 1834.3, 0.65, 0.53, 5.68, 4.05, 2.99, 0.6]
['NURMUJ', 1.2, 0.0, 0.0, 0.56, 0.51, 4.39, 3.65, 2.97, 0.55]
['LIFWEE', 1.29, 413.1, 532.2, 0.48, 0.45, 4.95, 3.87, 2.77, 0.74]
['RAVJOP', 1.23, 1250.0, 1536.7, 0.59, 0.51, 6.06, 4.36, 2.9, 0.87]
['SEQSOY', 1.01, 1220.6, 1231.9, 0.62, 0.58, 6.19, 5.54, 3.5, 0.65]
['XAVQIU01', 1.17, 0.0, 0.0, 0.54, 0.5, 4.24, 3.56, 3.04, 0.58]
['BETFAJ', 1.11, 1749.4, 1943.7, 0.65, 0.57, 6.19, 4.32, 3.2, 0.76]
['EXEQAA', 1.02, 1435.2, 1471.0, 0.62, 0.59, 7.25, 7.13, 3.47, 0.9]
['GEDTAM', 1.09, 1763.2, 1921.3, 0.64, 0.58, 6.15, 4.28, 3.25, 0.89]
['EFOTEZ', 2.68, 712.5, 1907.2, 0.55, 0.24, 5.07, 4.39, 1.36, 0.69]
['DARSEV', 0.91, 1738.4, 1590.5, 0.6, 0.7, 9.02, 7.15, 3.87, 1.54]
['QEGGUE', 0.87, 2017.8, 1752.2, 0.62, 0.74, 7.79, 6.65, 4.04, 1.42]
['XUMVAD', 1.24, 1328.7, 1650.0, 0.6, 0.5, 5.48, 5.11, 2.87, 0.92]
['FEXCES', 1.02, 1195.6, 1217.5, 0.62, 0.57, 6.15, 5.48, 3.45, 0.64]
['BETFEN', 1.08, 1771.1, 1910.3, 0.64, 0.58, 6.21, 4.32, 3.27, 0.81]
['SADLEQ', 1.51, 930.4, 1400.3, 0.6, 0.38, 7.11, 6.81, 2.37, 0.47]
['XAKZOZ', 0.85, 1635.4, 1395.0, 0.6, 0.76, 12.18, 8.09, 4.12, 1.7]
['EXOTUH', 1.04, 1453.78, 1515.74, 0.62, 0.6, 6.06, 4.41, 3.38, 0.8]
['GIYTAK', 1.11, 1692.9, 1884.4, 0.61, 0.57, 5.86, 4.32, 3.19, 0.98]
['MOXPUL', 0.74, 1996.7, 1486.6, 0.63, 0.92, 12.29, 11.96, 4.71, 2.32]
['PURJIW', 0.89, 1853.7, 1658.0, 0.61, 0.72, 8.03, 6.17, 3.94, 1.21]
['OYEJOS', 0.83, 1852.4, 1546.4, 0.59, 0.78, 9.56, 4.63, 4.22, 1.41]
['WENSIS', 1.63, 0.0, 0.0, 0.25, 0.2, 2.75, 2.44, 2.2, 0.4]
['PETWOC', 1.69, 866.4, 1468.2, 0.59, 0.37, 9.16, 4.11, 2.12, 0.59]
['QOJVAM', 1.39, 741.7, 1029.6, 0.58, 0.42, 5.28, 4.07, 2.55, 0.58]
['SEHTAB', 1.41, 1279.6, 1804.5, 0.67, 0.44, 5.42, 4.59, 2.52, 0.65]
['KABXOC', 1.2, 1393.7, 1666.7, 0.59, 0.52, 5.51, 4.95, 2.95, 0.97]
['RAZYOI', 1.08, 1428.7, 1538.3, 0.65, 0.57, 7.73, 6.0, 3.26, 0.7]
['HUZSUR', 0.89, 1617.0, 1361.8, 0.56, 0.66, 9.88, 8.67, 3.93, 1.44]
['ZEDZAL', 1.03, 1263.1, 1303.3, 0.63, 0.59, 5.66, 4.57, 3.4, 0.7]
['TASVUG', 1.19, 1363.3, 1626.7, 0.55, 0.52, 7.61, 6.84, 2.97, 1.04]
['XADDAJ', 1.26, 1211.8, 1523.3, 0.59, 0.47, 6.34, 4.47, 2.81, 0.75]
['ZEDQEG', 1.22, 663.3, 807.0, 0.52, 0.46, 5.11, 4.23, 2.89, 0.7]
['XINWUO', 1.1, 1571.6, 1726.1, 0.55, 0.61, 6.29, 4.29, 3.21, 1.03]
['GOGWEF', 1.0, 1779.5, 1778.6, 0.62, 0.62, 4.6, 4.17, 3.49, 0.67]
['XUMTUV', 1.25, 1346.8, 1689.2, 0.6, 0.49, 5.48, 5.12, 2.82, 0.88]
['YAPLOS', 0.84, 1867.1, 1564.8, 0.6, 0.79, 9.24, 7.54, 4.15, 1.94]
['NEZWOG01', 1.69, 768.5, 1317.0, 0.43, 0.33, 6.42, 5.18, 2.11, 0.59]
['VODQIP', 1.04, 1554.8, 1624.3, 0.6, 0.6, 7.29, 5.98, 3.37, 1.04]
['PIZNOB', 1.51, 1022.5, 1538.9, 0.55, 0.39, 5.82, 4.85, 2.35, 0.63]
['MEGFIN', 0.85, 1652.8, 1396.7, 0.6, 0.77, 12.26, 8.12, 4.09, 1.7]
['QALGUH', 0.99, 1656.5, 1647.5, 0.66, 0.64, 7.82, 7.33, 3.53, 0.7]
['UVEVAT', 0.99, 1300.8, 1288.4, 0.6, 0.62, 5.06, 3.86, 3.52, 0.8]
['LAGNAK', 1.02, 1490.5, 1525.5, 0.57, 0.6, 5.49, 4.32, 3.43, 0.92]
['OSAVEK', 0.99, 1107.4, 1097.9, 0.53, 0.58, 5.46, 5.06, 3.52, 0.87]
['TASWOB', 1.27, 1224.7, 1552.8, 0.54, 0.47, 7.29, 6.57, 2.77, 0.87]
['CETHEQ', 1.06, 1521.6, 1619.9, 0.58, 0.64, 9.71, 7.35, 3.31, 1.54]
['MEFYUT', 1.19, 1344.2, 1602.4, 0.58, 0.51, 5.78, 4.33, 2.95, 0.69]
['GEDSOZ', 1.11, 1830.9, 2027.0, 0.65, 0.56, 6.1, 4.23, 3.15, 0.8]
['XOPLOE', 0.99, 1868.1, 1851.7, 0.6, 0.62, 7.51, 5.33, 3.52, 1.13]
['EBEXEQ01', 1.61, 844.7, 1366.8, 0.59, 0.34, 7.05, 6.71, 2.19, 0.46]
['TOZHAR', 1.35, 585.5, 793.4, 0.52, 0.48, 4.72, 3.81, 2.61, 0.8]
['CEDFIC', 1.21, 1375.7, 1670.4, 0.59, 0.51, 5.49, 4.95, 2.89, 0.95]
['KEYYET', 2.73, 595.0, 1625.4, 0.53, 0.23, 4.99, 4.16, 1.31, 0.66]
['EBEXEQ', 1.62, 825.2, 1329.0, 0.59, 0.34, 7.07, 6.73, 2.18, 0.45]
['BETFUD', 1.06, 1877.4, 1995.6, 0.64, 0.59, 6.15, 4.26, 3.28, 0.87]
['COJGEO', 0.98, 1812.9, 1773.6, 0.61, 0.65, 6.41, 5.05, 3.53, 0.98]
['IXOFAD', 1.01, 1506.5, 1522.0, 0.64, 0.62, 7.25, 6.74, 3.43, 0.65]
['LAGNEO', 1.05, 1492.3, 1565.9, 0.58, 0.58, 5.28, 4.63, 3.3, 0.95]
['CUVGOQ', 1.0, 1298.3, 1301.0, 0.57, 0.54, 5.6, 4.54, 3.45, 1.08]
['XAVDEF', 0.99, 1583.7, 1575.7, 0.65, 0.63, 7.82, 7.3, 3.49, 0.68]
['IGAHAB', 1.1, 1010.4, 1108.3, 0.56, 0.55, 8.08, 5.91, 3.15, 0.73]
['GAXWAF', 1.16, 0.0, 0.0, 0.56, 0.51, 6.36, 3.01, 2.99, 0.69]
['LAVTEJ', 1.59, 830.0, 1372.8, 0.6, 0.36, 6.92, 6.54, 2.2, 0.48]
['EBIDOK', 0.88, 1784.0, 1570.9, 0.58, 0.73, 10.15, 7.28, 3.91, 1.28]
['LELRUR', 1.05, 1318.6, 1381.9, 0.56, 0.57, 7.75, 5.31, 3.3, 0.88]
['YARYOF', 1.23, 0.0, 0.0, 0.43, 0.53, 4.92, 3.58, 2.84, 1.02]
['GIMSIG', 1.45, 937.4, 1357.9, 0.56, 0.4, 8.71, 5.7, 2.41, 0.74]
['IXEDUK', 0.94, 1713.9, 1610.5, 0.62, 0.67, 8.84, 6.76, 3.67, 1.19]
['RUBTAK01', 1.2, 1132.1, 1356.6, 0.56, 0.5, 8.7, 4.01, 2.9, 0.79]
['OGOWAJ', 0.91, 1567.6, 1424.8, 0.58, 0.68, 7.34, 6.25, 3.78, 1.09]
['ZARLUB', 0.96, 1703.2, 1631.5, 0.59, 0.67, 9.75, 6.35, 3.59, 0.97]
['QUDJIJ', 1.05, 1444.3, 1513.6, 0.6, 0.57, 5.72, 4.48, 3.28, 0.68]
['FIJFEK', 1.58, 904.5, 1431.6, 0.6, 0.36, 6.93, 6.57, 2.21, 0.47]
['YEMJAC', 1.59, 835.1, 1329.8, 0.6, 0.36, 6.88, 6.51, 2.2, 0.48]
['IFAGON', 0.93, 1624.8, 1508.7, 0.6, 0.67, 7.26, 5.93, 3.7, 0.98]
['IXOFIL', 1.02, 1453.5, 1476.1, 0.63, 0.62, 7.14, 6.67, 3.38, 0.63]
['MODNIC', 1.36, 0.0, 0.0, 0.47, 0.49, 5.25, 3.7, 2.57, 1.04]
['LAVTIN', 1.63, 865.5, 1411.2, 0.6, 0.35, 6.88, 6.49, 2.14, 0.45]
['LAVTOT', 1.63, 867.8, 1415.6, 0.6, 0.35, 6.87, 6.5, 2.14, 0.45]
['OGAGEJ', 1.06, 1425.7, 1509.3, 0.55, 0.59, 5.64, 5.22, 3.26, 0.92]
['LAVTAF', 1.57, 913.6, 1434.6, 0.6, 0.36, 6.94, 6.59, 2.22, 0.48]
['OVEJIJ', 1.6, 532.5, 852.6, 0.49, 0.34, 6.32, 4.25, 2.18, 0.63]
['MOFKUO', 0.78, 1988.1, 1541.4, 0.57, 0.86, 10.07, 5.89, 4.38, 1.69]
['ZARMAI', 1.0, 0.0, 0.0, 0.64, 0.64, 10.7, 2.88, 3.46, 1.16]
['XALBES', 0.88, 1521.1, 1342.2, 0.58, 0.71, 12.1, 7.47, 3.89, 1.53]
['KAWBOB', 1.08, 1257.4, 1363.2, 0.53, 0.53, 7.62, 6.39, 3.2, 0.89]
['MARJAQ', 1.83, 600.6, 1099.9, 0.66, 0.31, 10.64, 10.42, 1.9, 0.48]
['TEJLOL', 1.26, 1207.4, 1520.1, 0.55, 0.49, 6.35, 4.97, 2.75, 0.82]
['ENISOK', 1.14, 1425.6, 1631.3, 0.56, 0.52, 6.96, 4.54, 3.03, 0.84]
['BOXFOK', 0.79, 1621.7, 1282.0, 0.66, 0.88, 18.06, 10.42, 4.31, 2.42]
['UKAQAZ', 1.15, 1238.1, 1429.1, 0.6, 0.51, 7.04, 4.81, 3.0, 0.75]
['LAXGOH01', 2.04, 0.0, 0.0, 0.27, 0.24, 3.41, 2.59, 1.72, 0.17]
['VIFBOD', 1.76, 570.0, 1005.6, 0.48, 0.31, 5.74, 4.36, 1.99, 0.58]
['GOGSIF', 0.84, 1887.4, 1591.3, 0.55, 0.76, 8.22, 5.83, 4.06, 1.53]
['GEDRAK', 1.16, 1651.8, 1910.1, 0.62, 0.52, 5.77, 3.93, 2.97, 0.68]
['EBEXAM', 1.51, 912.7, 1375.7, 0.6, 0.38, 7.13, 6.79, 2.3, 0.52]
['EFOTID', 3.01, 535.2, 1611.4, 0.54, 0.2, 5.17, 4.13, 1.17, 0.57]
['XALBIW', 0.87, 1542.9, 1341.4, 0.58, 0.73, 12.14, 7.81, 3.92, 1.57]
['WAMRIN01', 0.94, 1384.5, 1334.3, 0.63, 0.63, 7.25, 5.56, 3.63, 0.55]
['SADMUH', 0.98, 1606.9, 1580.8, 0.64, 0.65, 7.88, 7.36, 3.49, 0.76]
['EBEWIT', 1.55, 884.7, 1375.2, 0.6, 0.37, 6.99, 6.64, 2.24, 0.48]
['GEDRUE', 1.12, 1771.5, 1981.7, 0.64, 0.55, 6.04, 4.24, 3.07, 0.78]
['LAVSUY', 1.28, 1091.3, 1397.6, 0.61, 0.44, 6.89, 6.51, 2.7, 0.58]
['XESKIR', 1.24, 976.1, 1206.3, 0.49, 0.46, 10.14, 9.85, 2.79, 1.23]
['FAWCEN', 0.92, 0.0, 0.0, 0.51, 0.69, 11.33, 3.33, 3.72, 1.65]
['MEFHUC', 0.95, 0.0, 0.0, 0.57, 0.65, 13.74, 3.23, 3.6, 1.18]
['FALVOF', 1.39, 1049.3, 1462.4, 0.49, 0.42, 6.66, 4.52, 2.49, 0.75]
['SETQOZ', 0.99, 1587.4, 1571.1, 0.64, 0.64, 7.79, 7.21, 3.45, 0.74]
['GOGWAB', 1.06, 1661.8, 1766.1, 0.62, 0.59, 4.96, 4.07, 3.22, 0.56]
['VIDXOX', 1.69, 664.2, 1119.2, 0.47, 0.34, 6.16, 5.04, 2.06, 0.61]
['YEGKOM', 1.13, 1151.1, 1297.9, 0.55, 0.55, 5.21, 4.06, 3.04, 0.77]
['NOCLOH02', 1.3, 724.9, 939.2, 0.5, 0.42, 5.54, 4.88, 2.65, 0.62]
['CELZEA', 1.63, 543.8, 886.3, 0.49, 0.32, 5.33, 4.52, 2.13, 0.53]
['HIYBUN', 1.12, 1253.7, 1402.0, 0.54, 0.58, 10.15, 9.82, 3.07, 1.46]
['JOHFIW', 1.3, 1067.4, 1385.6, 0.61, 0.43, 6.8, 6.4, 2.65, 0.57]
['SEHXIN', 1.55, 924.2, 1432.2, 0.61, 0.37, 7.02, 6.72, 2.23, 0.46]
['DANZAV', 1.09, 1374.7, 1493.4, 0.57, 0.56, 9.72, 8.12, 3.14, 1.06]
['HABREJ', 0.93, 1696.2, 1576.6, 0.6, 0.68, 7.22, 5.5, 3.66, 1.03]
['XADDUD', 1.13, 1509.2, 1712.4, 0.59, 0.52, 6.46, 5.36, 3.04, 0.94]
['OFEREX', 1.57, 904.0, 1417.3, 0.61, 0.36, 6.99, 6.71, 2.2, 0.44]
['FEWWUB', 0.84, 1231.3, 1033.7, 0.56, 0.74, 13.46, 4.1, 4.03, 1.27]
['TUMGUD', 2.0, 0.0, 0.0, 0.27, 0.24, 3.43, 2.6, 1.74, 0.18]
['FAWCEN03', 0.93, 0.0, 0.0, 0.53, 0.67, 11.33, 3.26, 3.67, 1.31]
['NOCLOH03', 1.3, 684.0, 899.1, 0.51, 0.42, 5.44, 4.79, 2.64, 0.59]
['MARXEK', 1.69, 841.6, 1421.9, 0.61, 0.33, 6.81, 6.42, 2.05, 0.43]
['XAKZEP', 0.87, 1435.1, 1247.9, 0.59, 0.73, 11.85, 7.83, 3.9, 1.57]
['MIFGEP01', 1.02, 1217.5, 1242.7, 0.56, 0.58, 6.0, 4.94, 3.34, 0.91]
['SETQUF', 0.99, 1581.7, 1569.6, 0.64, 0.64, 7.8, 7.23, 3.44, 0.73]
['BIJFAD', 0.86, 1766.4, 1512.0, 0.56, 0.72, 8.36, 6.26, 3.94, 1.26]
['FAWCEN01', 0.91, 0.0, 0.0, 0.51, 0.71, 11.42, 3.45, 3.74, 1.64]
['IPIFAP', 1.44, 936.7, 1351.7, 0.51, 0.42, 7.07, 5.9, 2.4, 0.81]
['NOCLOH01', 1.31, 717.2, 935.6, 0.5, 0.41, 5.5, 4.84, 2.62, 0.62]
['YAFGAP', 2.26, 0.0, 0.0, 0.24, 0.14, 2.75, 2.44, 1.54, 0.34]
['EWIDUK', 0.92, 0.0, 0.0, 0.52, 0.68, 11.39, 3.19, 3.7, 1.41]
['GEDROY', 1.24, 0.0, 0.0, 0.56, 0.47, 5.01, 3.45, 2.76, 0.61]
['RAVXET', 0.33, 2809.1, 917.9, 0.79, 2.54, 38.23, 38.07, 9.64, 7.28]
['UBUROY', 1.08, 2115.7, 2287.2, 0.57, 0.69, 6.67, 5.39, 3.17, 2.13]
['UKAQIH', 1.17, 1234.4, 1442.3, 0.6, 0.51, 7.01, 4.79, 2.92, 0.79]
['FAWCEN02', 0.9, 0.0, 0.0, 0.52, 0.72, 11.37, 3.15, 3.78, 1.66]
['GITTOT01', 0.9, 0.0, 0.0, 0.51, 0.68, 11.41, 3.07, 3.77, 1.48]
['UKAPUS', 1.14, 1257.3, 1429.6, 0.59, 0.52, 6.99, 4.84, 2.99, 0.79]
['EXEXAH', 0.87, 1516.3, 1312.7, 0.55, 0.71, 9.58, 9.08, 3.89, 1.39]
['GEDSAL', 1.17, 1425.4, 1667.8, 0.61, 0.51, 5.45, 3.83, 2.91, 0.69]
['GITTOT', 0.9, 0.0, 0.0, 0.51, 0.67, 11.4, 3.1, 3.77, 1.46]
['WAMRIN', 0.95, 1430.3, 1348.3, 0.62, 0.62, 7.21, 6.51, 3.55, 0.59]
['BIFKEI', 1.02, 1371.3, 1400.5, 0.57, 0.6, 5.93, 4.34, 3.32, 0.8]
['DUBWON', 1.27, 1198.2, 1525.2, 0.58, 0.48, 5.42, 4.73, 2.69, 0.61]
['MIFGEP', 1.02, 1233.8, 1259.3, 0.56, 0.58, 6.0, 4.93, 3.32, 0.91]
['GUBVUU', 0.93, 1427.8, 1329.3, 0.57, 0.65, 6.86, 4.19, 3.63, 0.71]
['IKETEY', 1.62, 808.4, 1306.2, 0.48, 0.34, 5.51, 4.26, 2.12, 0.35]
['LASMAV', 1.05, 1315.3, 1378.8, 0.56, 0.57, 8.36, 4.47, 3.23, 0.95]
['XEGKOL', 1.12, 1289.3, 1441.8, 0.52, 0.53, 8.26, 5.95, 3.04, 1.08]
['ZARQAM', 2.76, 425.6, 1176.7, 0.44, 0.19, 7.63, 6.94, 1.26, 0.4]
['XESLAK', 1.31, 925.5, 1210.3, 0.5, 0.44, 10.31, 9.73, 2.62, 1.19]
['JEDKEJ', 0.81, 1806.6, 1456.0, 0.56, 0.82, 11.83, 6.93, 4.15, 2.11]
['LAVTUZ', 1.67, 834.7, 1393.9, 0.62, 0.34, 6.85, 6.45, 2.05, 0.44]
['WAVQUH', 1.02, 958.1, 973.9, 0.6, 0.6, 7.91, 4.48, 3.31, 0.71]
['YAPLIM', 0.96, 1697.1, 1636.4, 0.59, 0.67, 8.75, 6.78, 3.52, 1.33]
['PUWCUF', 1.21, 1102.7, 1329.8, 0.59, 0.5, 5.63, 3.93, 2.81, 0.72]
['GUPBUP', 0.92, 0.0, 0.0, 0.55, 0.74, 12.69, 3.67, 3.67, 1.73]
['IDAZEU', 2.25, 0.0, 0.0, 0.25, 0.14, 2.74, 2.46, 1.54, 0.34]
['IXOFEH', 1.03, 1419.2, 1457.8, 0.62, 0.61, 7.09, 6.67, 3.28, 0.54]
['CAWDOU02', 0.91, 698.3, 780.2, 0.57, 0.68, 5.51, 3.86, 3.69, 0.8]
['TOHZAS', 1.21, 1230.4, 1491.0, 0.57, 0.51, 5.41, 3.88, 2.8, 0.62]
['MECWEX', 0.92, 0.0, 0.0, 0.51, 0.68, 11.42, 3.13, 3.66, 1.43]
['XANMIJ', 1.16, 1189.5, 1380.0, 0.53, 0.5, 6.92, 5.66, 2.92, 0.61]
['NOCLOH', 1.31, 710.9, 930.0, 0.49, 0.41, 5.48, 4.83, 2.59, 0.68]
['OJICEQ', 0.84, 1395.7, 1168.1, 0.57, 0.76, 11.97, 11.07, 3.99, 1.78]
['SADLIU', 1.67, 823.1, 1376.0, 0.63, 0.34, 6.86, 6.48, 2.05, 0.43]
['KEHGAH', 0.99, 1344.2, 1325.2, 0.56, 0.63, 8.42, 6.82, 3.4, 0.92]
['ESEVIH', 1.52, 734.8, 1114.1, 0.51, 0.36, 6.88, 6.31, 2.24, 0.4]
['UKUPUL', 1.43, 881.4, 1263.8, 0.56, 0.36, 6.91, 5.28, 2.38, 0.69]
['GACPUX', 1.02, 1102.2, 1126.3, 0.56, 0.6, 5.95, 3.77, 3.3, 0.78]
['XEDLUN01', 0.89, 0.0, 0.0, 0.56, 0.67, 5.04, 3.51, 3.75, 0.93]
['KINFEU', 1.46, 890.9, 1301.0, 0.58, 0.39, 7.76, 5.37, 2.33, 0.54]
['EVOTIT', 0.99, 1349.2, 1329.2, 0.53, 0.63, 12.46, 10.5, 3.4, 1.45]
['WAMRIN02', 0.96, 1445.9, 1372.1, 0.62, 0.61, 7.37, 5.74, 3.49, 0.59]
['HIHGIQ', 0.9, 1895.3, 1711.7, 0.62, 0.68, 7.45, 4.65, 3.71, 0.87]
['ROGSAI', 1.17, 1310.1, 1533.0, 0.57, 0.52, 7.26, 4.49, 2.89, 0.79]
['XALCAP', 0.89, 1468.7, 1310.8, 0.56, 0.7, 12.14, 7.51, 3.76, 1.46]
['OXALIJ', 0.94, 1762.9, 1661.8, 0.56, 0.66, 7.04, 4.96, 3.57, 1.11]
['TUTHOG', 1.04, 1251.0, 1295.4, 0.59, 0.55, 7.59, 5.94, 3.23, 0.7]
['WEVRUK', 1.44, 668.3, 962.1, 0.38, 0.4, 8.58, 7.47, 2.37, 0.67]
['LUFNAC02', 1.03, 1266.9, 1299.8, 0.59, 0.55, 7.68, 5.84, 3.25, 0.71]
['DAWCOV', 0.98, 1508.1, 1473.1, 0.6, 0.61, 6.44, 4.38, 3.41, 0.67]
['LUFNAC05', 1.03, 1255.0, 1294.5, 0.59, 0.55, 7.52, 5.65, 3.25, 0.73]
['DUVNIS', 1.08, 856.3, 945.2, 0.53, 0.55, 8.01, 5.97, 3.11, 0.78]
['NIBXUT', 1.94, 649.2, 1258.6, 0.44, 0.27, 6.21, 5.18, 1.76, 0.58]
['XAKYUE', 0.88, 1481.4, 1305.3, 0.56, 0.71, 12.06, 7.76, 3.79, 1.49]
['XEDGIY', 1.0, 1680.5, 1677.2, 0.56, 0.61, 7.08, 5.31, 3.35, 1.02]
['IBOTAU', 2.09, 0.0, 0.0, 0.49, 0.27, 6.68, 2.92, 1.63, 0.42]
['LUFNAC04', 1.03, 1266.4, 1305.7, 0.59, 0.55, 7.62, 5.81, 3.25, 0.71]
['OFERUN02', 0.92, 0.0, 0.0, 0.52, 0.68, 11.46, 3.41, 3.64, 1.42]
['XEXMEU', 1.05, 1216.1, 1282.4, 0.56, 0.56, 9.63, 8.85, 3.2, 1.05]
['HAFQOW', 0.95, 1593.4, 1506.1, 0.74, 0.65, 7.39, 6.93, 3.5, 0.48]
['UWUTIQ', 1.01, 1449.7, 1463.3, 0.6, 0.59, 6.13, 4.67, 3.31, 0.83]
['FUNCAT', 0.93, 1430.4, 1330.6, 0.59, 0.66, 9.49, 8.78, 3.59, 1.18]
['GERPUP', 1.48, 643.6, 949.5, 0.38, 0.39, 8.52, 7.38, 2.3, 0.7]
